,customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,totalCharges_tenure_ratio
5384,1357,4,1,0,1,64.4,253.0,0,63.25
5385,942,53,1,0,3,85.45,4517.25,1,85.23113207547169
5386,3400,10,1,0,0,45.8,436.2,0,43.62
5387,5477,4,0,0,2,30.5,118.4,0,29.6
5388,1041,1,1,0,1,19.9,19.9,1,19.9
5389,285,51,1,0,1,69.15,3649.6,0,71.56078431372549
5390,5445,12,1,0,2,99.45,1200.15,1,100.0125
5391,2451,6,0,2,1,49.25,255.6,0,42.6
5392,2579,63,0,1,3,39.35,2395.05,0,38.01666666666667
5393,4962,1,1,0,2,70.6,70.6,1,70.6
5394,1431,48,1,0,0,105.1,5083.55,0,105.90729166666667
5395,51,5,1,0,0,81.0,389.6,1,77.92
5396,2179,35,1,2,0,20.1,644.5,0,18.414285714285715
5397,697,6,1,0,2,84.85,523.5,1,87.25
5398,6176,2,1,0,1,19.75,39.3,0,19.65
5399,5369,50,1,2,3,19.75,989.05,0,19.781
5400,2649,33,1,0,3,70.4,2406.1,0,72.9121212121212
5401,4359,31,1,1,1,20.45,638.55,0,20.598387096774193
5402,1291,9,1,1,1,20.35,191.1,0,21.233333333333334
5403,6814,54,1,0,2,86.2,4524.05,0,83.77870370370371
5404,4024,46,1,2,0,95.65,4664.2,0,101.39565217391304
5405,1010,34,1,2,2,103.8,3470.8,0,102.08235294117648
5406,5060,71,1,1,2,97.2,6910.3,0,97.32816901408451
5407,5330,63,1,1,1,63.55,4014.2,0,63.717460317460315
5408,2875,51,1,1,3,24.95,1288.0,0,25.254901960784313
5409,3815,26,1,0,2,89.15,2277.65,1,87.60192307692309
5410,4537,64,1,1,3,99.0,6375.8,0,99.621875
5411,4426,1,0,0,2,24.8,24.8,1,24.8
5412,4172,61,1,2,3,85.55,5251.75,0,86.09426229508196
5413,4145,15,1,0,0,94.0,1505.45,0,100.36333333333333
5414,1178,64,1,2,0,105.65,6903.1,1,107.8609375
5415,4805,18,1,0,2,50.3,913.3,0,50.73888888888889
5416,6544,57,1,2,2,95.0,5535.8,0,97.11929824561403
5417,3047,14,1,1,3,61.4,815.55,0,58.253571428571426
5418,1166,18,1,0,0,80.55,1411.65,0,78.42500000000001
5419,5896,72,1,1,3,78.5,5602.25,0,77.80902777777777
5420,3309,70,1,1,0,114.3,8244.3,0,117.77571428571427
5421,860,38,1,1,1,20.05,741.5,0,19.513157894736842
5422,247,68,1,1,0,62.65,4375.8,0,64.35000000000001
5423,973,13,1,0,2,80.85,1008.7,1,77.5923076923077
5424,2003,65,1,1,0,92.7,5968.4,0,91.82153846153845
5425,108,30,1,0,2,100.45,3096.9,0,103.23
5426,2206,51,1,1,3,75.2,3901.25,0,76.49509803921569
5427,4222,31,1,0,0,84.75,2613.4,0,84.30322580645162
5428,370,9,1,0,2,89.45,853.1,1,94.78888888888889
5429,2485,72,1,1,3,79.5,5661.7,0,78.63472222222222
5430,3567,10,1,0,0,72.15,794.25,1,79.425
5431,4937,37,1,2,2,19.8,695.05,0,18.785135135135135
5432,6768,2,1,0,2,76.4,160.8,1,80.4
5433,508,55,1,2,1,100.9,5552.05,0,100.94636363636364
5434,599,33,1,0,3,95.3,3275.15,0,99.2469696969697
5435,5685,46,1,2,3,90.95,4236.6,0,92.10000000000001
5436,2412,1,1,0,2,54.5,54.5,0,54.5
5437,5671,20,1,0,1,61.6,1174.35,1,58.717499999999994
5438,6753,9,1,0,2,79.9,741.7,1,82.41111111111111
5439,3800,32,1,0,0,96.15,3019.25,1,94.3515625
5440,6760,19,1,0,3,49.6,962.9,0,50.67894736842105
5441,2986,70,1,1,0,65.3,4759.75,1,67.99642857142857
5442,4593,61,1,1,0,25.0,1498.35,0,24.563114754098358
5443,5780,26,1,0,2,45.45,1233.15,0,47.42884615384616
5444,6259,45,1,0,3,107.75,4882.8,0,108.50666666666667
5445,4489,62,1,1,0,89.1,5411.65,0,87.28467741935484
5446,384,1,1,0,1,19.65,19.65,1,19.65
5447,4711,3,1,0,1,44.75,148.05,0,49.35
5448,3083,41,1,2,3,101.6,3930.55,0,95.86707317073171
5449,1514,67,1,1,3,103.15,6895.5,0,102.91791044776119
5450,4334,1,1,0,1,84.65,84.65,1,84.65
5451,340,71,1,2,1,95.65,6856.95,0,96.57676056338028
5452,3587,37,1,2,3,75.1,2658.8,0,71.85945945945946
5453,2980,60,1,1,1,61.35,3766.2,0,62.769999999999996
5454,309,1,1,0,2,69.55,69.55,1,69.55
5455,3595,6,1,0,0,19.7,129.55,0,21.59166666666667
5456,3058,13,0,0,2,31.05,347.25,1,26.71153846153846
5457,653,11,1,0,3,51.0,581.7,0,52.88181818181818
5458,3670,7,1,0,1,51.0,354.05,1,50.57857142857143
5459,2754,10,1,0,2,88.85,929.45,0,92.94500000000001
5460,5601,34,1,1,0,20.05,679.0,0,19.970588235294116
5461,2536,62,1,1,1,65.1,3846.75,0,62.04435483870968
5462,161,64,1,2,1,70.15,4480.7,0,70.0109375
5463,1147,1,1,0,3,44.35,44.35,1,44.35
5464,2616,25,1,1,1,20.75,499.4,0,19.976
5465,5073,26,1,2,1,56.05,1553.2,0,59.73846153846154
5466,3940,10,1,2,3,19.95,219.5,0,21.95
5467,1130,53,1,2,1,98.6,5311.85,0,100.22358490566039
5468,2932,7,1,0,2,79.7,586.05,1,83.72142857142856
5469,3979,33,1,0,0,79.0,2576.8,0,78.0848484848485
5470,3748,71,1,1,0,89.45,6435.25,0,90.63732394366197
5471,3450,29,1,0,2,74.2,1993.25,0,68.73275862068965
5472,3645,24,1,0,3,81.0,1923.85,0,80.16041666666666
5473,6339,20,1,0,2,49.6,939.8,0,46.989999999999995
5474,3436,1,1,0,2,84.6,84.6,0,84.6
5475,910,54,1,0,0,55.0,3092.65,1,57.2712962962963
5476,6299,5,1,0,1,84.85,415.55,1,83.11
5477,5148,72,1,1,3,84.2,5986.55,0,83.14652777777778
5478,2483,52,1,1,2,106.3,5487.0,0,105.51923076923077
5479,3626,9,1,0,2,69.05,651.5,0,72.38888888888889
5480,1315,1,1,0,1,45.4,45.4,0,45.4
5481,3792,1,1,0,2,73.65,73.65,1,73.65
5482,5590,33,1,2,1,73.9,2405.05,1,72.88030303030304
5483,4259,55,1,0,2,77.75,4458.15,1,81.05727272727272
5484,1627,69,1,1,2,99.35,6856.45,0,99.36884057971014
5485,2187,1,1,0,1,50.75,50.75,0,50.75
5486,2347,54,1,1,3,87.1,4735.2,0,87.68888888888888
5487,4176,33,1,2,1,20.15,682.15,0,20.671212121212122
5488,803,45,1,2,3,98.7,4525.8,0,100.57333333333334
5489,980,11,0,0,2,25.2,321.05,0,29.186363636363637
5490,164,6,1,0,3,55.7,335.65,0,55.94166666666666
5491,5113,21,1,0,3,65.35,1424.4,0,67.82857142857144
5492,5802,65,1,1,3,25.3,1748.55,0,26.90076923076923
5493,6055,6,1,0,2,84.35,474.9,1,79.14999999999999
5494,1716,8,1,0,2,84.95,668.4,1,83.55
5495,5282,11,1,0,2,73.85,926.25,1,84.20454545454545
5496,6675,43,1,1,1,24.25,1077.95,0,25.06860465116279
5497,1430,49,0,2,3,51.8,2541.25,1,51.86224489795919
5498,2914,1,1,0,2,46.0,46.0,1,46.0
5499,839,15,1,0,2,79.4,1156.1,1,77.07333333333332
5500,2740,60,1,1,3,60.5,3694.45,0,61.57416666666666
5501,4582,17,0,0,0,25.1,382.8,0,22.51764705882353
5502,3580,16,1,0,3,71.8,1167.8,1,72.9875
5503,2505,35,1,2,3,20.05,746.75,0,21.335714285714285
5504,4327,44,1,2,1,88.4,3912.9,1,88.92954545454546
5505,6789,12,0,2,0,30.25,368.85,0,30.7375
5506,1343,1,1,0,1,20.2,20.2,0,20.2
5507,3572,28,1,2,2,59.9,1654.7,0,59.096428571428575
5508,1638,70,1,1,3,25.15,1940.85,0,27.72642857142857
5509,3287,5,1,0,1,46.0,221.7,1,44.339999999999996
5510,2554,18,1,0,0,101.3,1794.65,0,99.70277777777778
5511,123,70,1,1,0,76.95,5289.8,0,75.56857142857143
5512,1789,9,1,0,1,55.3,501.2,0,55.68888888888889
5513,5274,67,1,1,3,92.45,6140.85,0,91.65447761194031
5514,6370,1,1,0,3,48.45,48.45,0,48.45
5515,4088,18,1,1,1,19.35,309.25,0,17.180555555555557
5516,2603,4,1,0,0,51.75,201.1,1,50.275
5517,6456,71,1,2,3,86.7,6179.35,0,87.0330985915493
5518,454,30,1,0,2,94.4,2838.7,1,94.62333333333332
5519,3934,1,1,0,1,55.7,55.7,0,55.7
5520,3734,55,1,2,0,84.25,4589.85,0,83.45181818181818
5521,4697,59,1,0,2,64.65,3735.45,0,63.31271186440678
5522,2516,1,1,0,1,70.15,70.15,1,70.15
5523,253,7,1,0,3,69.2,477.55,0,68.22142857142858
5524,3796,45,1,1,3,54.65,2553.7,0,56.748888888888885
5525,3683,54,1,2,3,24.75,1342.15,0,24.85462962962963
5526,2477,51,1,2,1,23.95,1216.35,0,23.849999999999998
5527,5035,72,1,2,0,105.0,7578.05,0,105.25069444444445
5528,1692,44,1,2,3,59.85,2603.95,0,59.18068181818182
5529,5501,2,1,0,1,20.05,42.7,0,21.35
5530,879,66,1,2,3,92.15,6056.9,0,91.77121212121212
5531,394,68,0,2,1,44.8,2983.65,0,43.87720588235294
5532,1773,31,1,1,0,20.9,689.35,0,22.23709677419355
5533,6380,21,1,0,3,95.4,2025.1,0,96.43333333333332
5534,2811,21,1,0,2,80.35,1747.2,0,83.2
5535,3604,55,1,1,3,85.1,4657.95,0,84.69
5536,2686,9,0,0,0,34.7,296.1,1,32.900000000000006
5537,5873,71,1,1,3,115.05,8016.6,0,112.90985915492958
5538,1936,1,1,0,2,81.1,81.1,1,81.1
5539,6940,22,1,2,1,19.95,433.5,0,19.704545454545453
5540,1018,1,1,0,1,20.55,20.55,1,20.55
5541,4072,61,1,1,2,106.6,6428.4,1,105.38360655737705
5542,3310,67,1,1,3,86.15,5883.85,0,87.81865671641792
5543,4418,14,1,0,2,78.85,1043.8,0,74.55714285714285
5544,1558,59,1,0,2,106.75,6252.9,1,105.98135593220339
5545,1840,21,1,0,3,86.55,1857.25,0,88.44047619047619
5546,2651,4,0,0,1,42.4,146.4,0,36.6
5547,2070,3,1,0,2,89.45,240.45,1,80.14999999999999
5548,6673,70,1,1,3,24.25,1724.15,0,24.630714285714287
5549,1534,3,1,0,2,97.9,315.3,1,105.10000000000001
5550,1217,21,1,2,3,20.5,429.55,0,20.454761904761906
5551,5101,20,1,0,0,19.6,356.15,0,17.807499999999997
5552,2733,22,1,2,3,20.25,488.25,0,22.193181818181817
5553,3195,1,1,0,1,55.7,55.7,1,55.7
5554,882,63,1,1,1,20.6,1298.7,0,20.614285714285714
5555,42,70,1,1,3,19.8,1378.75,0,19.696428571428573
5556,2816,13,1,0,2,79.8,973.45,1,74.88076923076923
5557,6732,5,1,0,2,80.2,384.25,0,76.85
5558,824,72,1,1,0,116.4,8543.25,0,118.65625
5559,1820,13,0,0,2,31.65,389.95,0,29.996153846153845
5560,4135,61,1,0,0,94.15,5731.85,0,93.96475409836066
5561,4769,1,1,0,2,20.65,20.65,0,20.65
5562,1426,56,1,0,3,76.85,4275.75,0,76.35267857142857
5563,5727,4,1,0,1,20.15,84.5,0,21.125
5564,4348,35,1,1,1,55.25,1924.1,0,54.97428571428571
5565,5252,18,0,0,2,39.05,669.85,1,37.21388888888889
5566,2469,72,1,1,3,82.15,5784.3,0,80.3375
5567,6341,49,1,2,3,103.0,5166.2,0,105.43265306122449
5568,5872,44,1,0,0,95.1,4060.55,0,92.28522727272728
5569,1232,3,1,0,1,83.9,267.4,1,89.13333333333333
5570,2949,37,1,0,2,95.15,3532.85,0,95.48243243243243
5571,5447,61,1,2,2,79.8,4914.8,0,80.57049180327868
5572,1549,70,1,1,0,74.8,5315.8,0,75.94
5573,6967,1,1,0,2,69.85,69.85,1,69.85
5574,3744,41,1,0,2,20.45,775.6,0,18.917073170731708
5575,2340,70,1,2,3,78.35,5445.95,0,77.79928571428572
5576,502,1,1,0,1,53.55,53.55,1,53.55
5577,1904,51,1,2,2,19.1,1007.8,0,19.76078431372549
5578,6841,42,1,1,1,20.0,833.55,0,19.84642857142857
5579,4620,70,1,1,3,93.9,6579.05,1,93.98642857142858
5580,484,48,1,2,3,19.95,1004.5,0,20.927083333333332
5581,4044,68,1,1,2,113.15,7856.0,1,115.52941176470588
5582,6569,48,1,1,0,24.0,1183.05,0,24.646874999999998
5583,5500,26,1,0,2,84.95,2169.75,1,83.45192307692308
5584,947,11,1,0,3,80.5,896.9,1,81.53636363636363
5585,4617,1,1,0,1,19.3,19.3,1,19.3
5586,2629,27,1,2,1,19.15,501.35,0,18.56851851851852
5587,5799,46,1,2,3,91.3,4126.35,0,89.70326086956523
5588,1002,1,1,0,1,49.65,49.65,1,49.65
5589,2094,46,1,1,0,54.35,2460.15,1,53.481521739130436
5590,6071,25,1,0,1,19.15,477.6,0,19.104
5591,3176,4,1,0,2,88.45,370.65,1,92.6625
5592,3936,13,1,1,1,19.75,265.75,0,20.442307692307693
5593,3143,31,1,2,0,75.5,2424.45,0,78.20806451612903
5594,2245,23,1,0,2,83.75,1849.95,0,80.43260869565218
5595,292,2,1,0,1,19.4,61.05,0,30.525
5596,726,65,1,1,3,26.5,1698.55,0,26.13153846153846
5597,4126,22,1,0,3,90.5,1910.6,1,86.84545454545454
5598,62,55,1,2,0,19.15,998.1,0,18.14727272727273
5599,6513,9,1,0,1,94.85,890.6,1,98.95555555555556
5600,6731,7,1,0,3,69.95,529.5,1,75.64285714285714
5601,101,35,0,2,1,40.9,1383.6,0,39.53142857142857
5602,6386,6,1,1,1,80.25,493.4,0,82.23333333333333
5603,5542,1,1,0,0,48.6,48.6,1,48.6
5604,2210,17,1,0,2,70.8,1207.0,0,71.0
5605,5405,10,1,0,1,60.2,563.5,0,56.35
5606,1196,15,1,2,0,55.2,864.55,0,57.63666666666666
5607,1045,40,0,0,2,55.8,2109.35,1,52.73375
5608,5796,13,1,2,3,54.15,701.05,0,53.926923076923075
5609,1179,29,1,0,3,80.15,2265.25,1,78.11206896551724
5610,4045,3,1,0,2,75.5,220.6,1,73.53333333333333
5611,3822,58,1,0,3,100.4,5749.8,0,99.13448275862069
5612,97,45,1,2,0,62.55,2796.45,0,62.14333333333333
5613,4048,72,1,1,3,70.45,5165.7,0,71.74583333333334
5614,1488,68,1,2,3,85.5,5696.6,0,83.77352941176471
5615,1409,1,1,0,3,20.2,20.2,1,20.2
5616,4719,38,1,0,2,54.5,2076.05,0,54.63289473684211
5617,1017,2,1,0,1,20.75,44.2,0,22.1
5618,2561,11,1,0,1,20.35,215.25,0,19.568181818181817
5619,5782,20,1,2,3,91.0,1859.5,0,92.975
5620,4652,72,1,1,3,104.8,7470.1,0,103.7513888888889
5621,3557,3,1,0,0,74.75,229.5,1,76.5
5622,3218,23,1,0,1,104.05,2470.1,1,107.39565217391304
5623,2065,40,1,0,2,51.1,2092.9,0,52.322500000000005
5624,1168,62,1,0,3,89.8,5629.55,0,90.7991935483871
5625,2428,22,1,0,2,20.55,469.85,0,21.356818181818184
5626,4755,11,1,0,3,64.05,733.95,0,66.72272727272728
5627,1898,7,1,0,2,74.85,485.25,0,69.32142857142857
5628,83,13,1,0,2,96.65,1244.5,1,95.73076923076923
5629,4486,1,1,0,1,20.05,20.05,1,20.05
5630,3510,39,1,0,2,103.45,3994.45,1,102.42179487179487
5631,874,3,0,0,1,25.0,78.25,0,26.083333333333332
5632,5263,58,1,1,0,20.3,1131.5,0,19.50862068965517
5633,1092,6,1,0,1,26.35,184.05,0,30.675
5634,3731,1,1,0,2,19.9,19.9,1,19.9
5635,573,22,1,0,1,54.7,1178.75,0,53.57954545454545
5636,202,14,0,0,2,46.35,667.7,1,47.69285714285714
5637,1824,64,1,2,0,90.25,5629.15,0,87.95546875
5638,2826,1,1,0,2,19.95,19.95,1,19.95
5639,5069,6,1,0,1,20.65,109.3,0,18.216666666666665
5640,2945,1,1,0,2,79.6,79.6,1,79.6
5641,2336,39,1,2,3,25.45,958.45,0,24.575641025641026
5642,4507,20,1,2,1,19.5,403.15,0,20.1575
5643,1373,1,1,0,2,75.9,75.9,1,75.9
5644,643,1,1,0,2,76.2,76.2,1,76.2
5645,1091,64,1,2,0,66.15,4392.5,0,68.6328125
5646,1612,1,1,0,1,19.25,19.25,1,19.25
5647,5770,46,1,0,0,69.1,3168.0,0,68.8695652173913
5648,3655,28,0,2,2,39.1,1096.6,0,39.16428571428571
5649,131,33,1,0,1,20.05,669.45,0,20.28636363636364
5650,1209,39,1,2,2,59.8,2343.85,0,60.09871794871795
5651,719,42,1,0,2,84.3,3588.4,1,85.43809523809524
5652,3951,1,1,0,2,48.6,48.6,0,48.6
5653,5739,7,1,0,2,79.0,522.95,1,74.70714285714287
5654,1596,70,1,1,0,105.35,7511.9,0,107.31285714285714
5655,5546,65,1,1,3,25.1,1725.0,0,26.53846153846154
5656,4008,1,1,0,2,49.75,49.75,0,49.75
5657,1012,18,1,0,2,94.75,1691.9,0,93.99444444444445
5658,4116,24,1,0,2,93.0,2248.05,0,93.66875
5659,486,63,1,1,3,71.9,4479.2,0,71.0984126984127
5660,1003,44,1,2,1,77.55,3471.1,0,78.88863636363637
5661,5568,4,1,0,2,19.85,63.0,0,15.75
5662,3561,1,1,0,2,70.25,70.25,1,70.25
5663,1384,37,1,0,2,95.25,3314.15,0,89.57162162162163
5664,1788,10,1,0,0,84.6,865.55,1,86.55499999999999
5665,1435,34,0,0,3,25.05,852.7,0,25.079411764705885
5666,2365,35,0,2,0,53.15,1930.9,0,55.16857142857143
5667,4982,4,1,0,2,20.15,91.4,0,22.85
5668,3784,39,1,0,2,101.25,3949.15,0,101.26025641025642
5669,4049,43,1,2,3,100.55,4304.0,0,100.09302325581395
5670,878,17,1,0,1,24.1,409.9,1,24.11176470588235
5671,4974,61,1,1,3,25.3,1554.9,0,25.49016393442623
5672,4081,49,1,2,2,71.8,3472.05,0,70.85816326530613
5673,3177,4,1,2,1,19.7,117.8,0,29.45
5674,4905,64,0,1,2,49.85,3210.35,0,50.16171875
5675,1744,3,1,0,1,69.6,207.4,0,69.13333333333334
5676,4789,1,1,0,2,19.75,19.75,0,19.75
5677,4256,40,1,2,2,80.8,3132.75,0,78.31875
5678,4478,1,1,0,2,60.0,60.0,1,60.0
5679,4543,8,1,0,2,86.55,649.65,1,81.20625
5680,6975,1,1,0,1,20.85,20.85,1,20.85
5681,3391,34,1,2,3,64.2,2106.3,0,61.95
5682,6086,1,0,0,2,35.0,35.0,0,35.0
5683,357,39,0,0,2,50.75,2011.4,1,51.57435897435898
5684,541,58,1,2,0,105.5,6205.5,1,106.99137931034483
5685,5521,45,1,1,2,19.2,903.7,0,20.082222222222224
5686,5627,6,1,0,3,85.15,503.6,1,83.93333333333334
5687,585,43,1,2,0,90.65,3882.3,0,90.28604651162792
5688,377,41,1,1,1,20.0,879.8,0,21.458536585365852
5689,7010,5,1,0,2,74.65,383.65,0,76.72999999999999
5690,4706,72,0,1,0,61.2,4390.25,0,60.97569444444444
5691,1329,4,1,2,1,19.95,68.2,0,17.05
5692,171,9,1,0,1,54.8,452.8,0,50.31111111111111
5693,1398,72,1,1,0,73.45,5329.0,0,74.01388888888889
5694,1891,33,1,2,1,51.45,1758.9,0,53.300000000000004
5695,2075,72,1,1,3,80.45,5737.6,0,79.6888888888889
5696,849,22,1,0,2,54.2,1152.7,1,52.39545454545455
5697,3018,70,1,2,2,109.5,7674.55,1,109.63642857142857
5698,6715,21,1,0,2,104.4,2157.95,1,102.7595238095238
5699,4618,15,1,0,2,85.3,1219.85,0,81.32333333333332
5700,5326,29,1,0,2,79.3,2414.55,0,83.26034482758621
5701,13,15,1,0,3,76.5,1155.6,0,77.03999999999999
5702,2132,71,1,0,0,105.1,7548.1,1,106.3112676056338
5703,6288,72,1,1,3,25.4,1809.35,0,25.12986111111111
5704,2299,19,1,0,2,86.85,1564.4,0,82.33684210526316
5705,6636,1,1,0,1,19.65,19.65,0,19.65
5706,4373,1,1,0,2,75.7,75.7,1,75.7
5707,4217,2,1,0,2,45.55,84.4,0,42.2
5708,4986,11,1,0,0,78.1,864.85,0,78.62272727272727
5709,2106,12,1,2,1,19.3,228.75,0,19.0625
5710,938,70,1,1,2,110.5,7752.05,0,110.74357142857143
5711,5365,20,1,0,2,90.8,1951.0,1,97.55
5712,2316,23,1,0,3,20.3,470.6,0,20.460869565217394
5713,833,49,1,1,0,81.35,4060.9,0,82.87551020408164
5714,3892,4,1,0,2,97.95,384.5,1,96.125
5715,3254,32,1,0,0,108.15,3432.9,1,107.278125
5716,190,2,1,0,2,55.3,108.65,0,54.325
5717,2878,69,0,1,0,56.55,3952.65,0,57.28478260869565
5718,204,6,1,0,0,80.5,463.05,1,77.175
5719,2537,24,1,1,1,19.7,494.05,0,20.585416666666667
5720,450,32,1,2,0,104.05,3416.85,0,106.7765625
5721,2966,27,1,1,3,52.85,1498.65,0,55.50555555555556
5722,1167,27,1,0,3,104.3,2867.75,1,106.21296296296296
5723,2893,58,1,0,3,80.65,4807.35,0,82.88534482758621
5724,2029,1,1,0,1,71.35,71.35,1,71.35
5725,3153,18,1,1,0,24.65,471.35,0,26.186111111111114
5726,10,47,1,1,3,21.3,1041.8,0,22.16595744680851
5727,5189,70,1,1,2,110.2,7689.8,0,109.85428571428572
5728,808,13,1,0,2,89.4,1132.35,1,87.10384615384615
5729,3677,36,1,0,0,51.05,1815.0,0,50.416666666666664
5730,2849,67,1,1,1,19.8,1311.3,0,19.571641791044776
5731,2503,10,1,0,1,19.9,199.45,0,19.945
5732,3429,19,1,0,2,87.3,1637.3,0,86.17368421052632
5733,6291,71,1,1,3,19.85,1326.35,0,18.680985915492958
5734,1286,72,1,1,1,89.4,6376.55,0,88.56319444444445
5735,1855,48,1,1,1,20.0,935.9,0,19.497916666666665
5736,6865,1,1,0,1,20.05,20.05,0,20.05
5737,2461,18,1,0,2,83.25,1611.15,0,89.50833333333334
5738,3953,1,1,0,1,20.6,20.6,1,20.6
5739,4716,67,1,1,3,102.9,6989.7,0,104.32388059701492
5740,2486,69,0,1,1,39.1,2779.5,0,40.28260869565217
5741,6440,19,1,0,2,99.95,1931.75,1,101.67105263157895
5742,5962,72,1,1,1,114.5,8331.95,0,115.7215277777778
5743,4932,38,1,1,1,20.2,735.9,0,19.36578947368421
5744,2928,40,1,2,2,55.8,2283.3,0,57.0825
5745,5946,61,1,1,1,24.2,1445.2,0,23.691803278688525
5746,3520,10,1,0,0,81.0,818.05,1,81.80499999999999
5747,2576,32,1,2,0,72.8,2333.05,0,72.9078125
5748,4947,21,1,0,0,99.85,1992.55,0,94.88333333333333
5749,4308,59,1,2,2,99.5,5890.0,0,99.83050847457628
5750,5488,13,1,0,2,70.15,916.75,1,70.51923076923077
5751,3829,47,1,1,0,20.25,1029.8,0,21.91063829787234
5752,521,69,1,1,3,26.0,1796.55,0,26.03695652173913
5753,672,2,1,0,0,19.9,33.7,0,16.85
5754,29,22,1,0,3,19.05,454.05,0,20.638636363636365
5755,6842,15,1,0,2,96.5,1392.25,0,92.81666666666666
5756,1779,53,1,1,0,19.85,1049.6,0,19.80377358490566
5757,6925,28,1,0,1,25.7,734.6,0,26.235714285714288
5758,899,22,1,2,1,20.3,475.1,0,21.595454545454547
5759,6004,1,1,0,1,70.15,70.15,1,70.15
5760,303,16,1,0,2,91.55,1540.05,0,96.253125
5761,2335,48,0,1,1,39.4,1978.65,0,41.221875000000004
5762,4453,30,1,0,3,105.7,3181.8,0,106.06
5763,5658,3,1,0,2,70.25,229.7,0,76.56666666666666
5764,5906,57,1,1,2,93.75,5625.55,0,98.69385964912281
5765,6060,68,1,2,0,96.55,6581.9,1,96.79264705882352
5766,69,23,1,2,3,60.0,1347.15,0,58.571739130434786
5767,173,65,1,1,0,59.8,3808.2,0,58.58769230769231
5768,2531,44,1,2,3,90.65,3974.15,0,90.32159090909092
5769,4728,71,1,1,3,109.0,7661.8,0,107.91267605633803
5770,5784,37,1,2,0,68.1,2479.25,0,67.00675675675676
5771,5362,12,1,0,1,20.4,266.6,0,22.21666666666667
5772,2595,69,1,1,3,81.95,5601.4,0,81.17971014492753
5773,2892,35,1,0,2,60.55,1982.6,0,56.645714285714284
5774,1515,5,1,0,3,65.6,339.9,0,67.97999999999999
5775,227,58,1,1,3,82.5,4828.05,0,83.24224137931034
5776,5137,72,1,1,3,82.3,5980.55,0,83.06319444444445
5777,7024,72,1,1,1,68.15,4808.7,0,66.7875
5778,5808,1,1,0,0,20.3,20.3,0,20.3
5779,3711,39,1,2,2,95.55,3692.85,1,94.68846153846154
5780,4523,53,1,2,0,20.2,1068.15,0,20.15377358490566
5781,1037,27,1,0,2,89.2,2383.6,0,88.28148148148148
5782,3230,1,1,0,2,69.65,69.65,1,69.65
5783,3410,1,1,0,2,89.3,89.3,1,89.3
5784,5202,18,1,0,2,74.8,1438.05,0,79.89166666666667
5785,2920,46,1,1,1,20.2,917.45,0,19.944565217391304
5786,4634,72,1,1,0,84.4,6096.45,0,84.67291666666667
5787,3454,36,1,0,2,87.55,3078.1,1,85.50277777777778
5788,6039,4,0,0,2,25.15,99.95,0,24.9875
5789,4099,25,1,1,0,19.8,475.2,0,19.008
5790,6489,40,0,0,2,50.85,2036.55,0,50.91375
5791,3658,63,1,0,2,102.4,6444.05,0,102.28650793650795
5792,4001,15,1,0,1,96.3,1426.75,1,95.11666666666666
5793,5853,14,1,0,0,55.5,767.55,0,54.824999999999996
5794,4473,72,1,1,3,109.75,7932.5,0,110.17361111111111
5795,5918,39,1,0,2,106.4,4040.65,0,103.60641025641026
5796,1529,47,0,1,0,60.0,2768.65,0,58.90744680851064
5797,946,19,1,0,0,88.8,1672.35,0,88.01842105263158
5798,3590,5,1,0,2,85.2,474.8,1,94.96000000000001
5799,6863,13,0,0,2,35.1,446.1,1,34.315384615384616
5800,4372,17,1,0,3,80.05,1345.65,0,79.15588235294118
5801,3730,34,1,0,2,75.55,2425.4,0,71.33529411764707
5802,1670,42,1,0,2,49.55,2077.95,0,49.474999999999994
5803,3359,5,1,0,2,81.3,416.3,1,83.26
5804,2318,71,1,1,0,23.9,1663.5,0,23.429577464788732
5805,4160,19,1,0,3,66.4,1286.05,0,67.68684210526315
5806,4676,2,1,0,2,19.6,35.85,1,17.925
5807,6199,57,1,1,0,18.8,1094.35,0,19.19912280701754
5808,1323,72,1,1,2,108.4,7719.5,0,107.21527777777777
5809,2895,6,1,0,1,85.95,514.6,0,85.76666666666667
5810,3053,17,1,0,2,85.45,1451.6,1,85.38823529411764
5811,2452,61,1,1,3,80.9,4932.5,0,80.86065573770492
5812,1626,1,1,0,2,71.0,71.0,1,71.0
5813,6534,48,1,1,0,111.8,5443.65,0,113.409375
5814,6106,16,1,0,0,20.6,330.25,0,20.640625
5815,1314,9,1,0,2,85.05,746.5,1,82.94444444444444
5816,363,3,1,0,2,44.6,122.7,0,40.9
5817,797,1,1,0,2,44.4,44.4,1,44.4
5818,4942,65,1,1,0,105.1,6631.85,0,102.02846153846154
5819,6385,70,1,1,0,115.15,8250.0,0,117.85714285714286
5820,4779,60,1,2,1,59.8,3561.15,0,59.3525
5821,6992,69,1,2,2,26.3,1763.55,0,25.558695652173913
5822,1189,35,1,0,2,70.55,2419.0,0,69.11428571428571
5823,4371,22,1,0,1,20.05,470.2,0,21.37272727272727
5824,1924,66,1,1,3,79.85,5234.95,0,79.31742424242424
5825,1226,1,1,0,2,70.3,70.3,1,70.3
5826,1927,1,1,0,3,79.35,79.35,1,79.35
5827,3327,34,1,0,0,90.05,3097.0,0,91.08823529411765
5828,1238,72,1,1,3,24.45,1709.1,0,23.737499999999997
